year,netprofitmargin,grossprofit,revenue,netincome,costandexpenses,costofgoodsandservices,netproft,ebit,interest,ebt,proftaftertax,grossprofitmargin,Sector
2020,140.549161004022,28529314.4415,28844000,40540000,1244582.0983,314685.5585,23165565.4199,27284732.3432,31125.9668,27253606.3764,4088040.9565,98.9090086031757,2
2021,255.867257960038,19727081.5198,20069000,51350000,135963.9208,341918.4802,16622214.3494,19591117.599,35571.3056,19555546.2934,2933331.944,98.2962854143206,4
2020,192.014519056261,5468005.9242,5510000,10580000,84857.0819,41994.0758,4569528.1297,5383148.8423,7233.3956,5375915.4467,806387.317,99.2378570635209,1
2021,171.054967161706,16845884.2411,16901000,28910000,383626.9085,55115.7589,13988691.6611,16462257.3326,4973.0254,16457284.3072,2468592.6461,99.6738905455299,2
2022,193.752626418266,34886923.5072,35695000,69160000,892730.8835,808076.4928,28829530.5179,33994192.6237,77097.8967,33917094.727,5087564.2091,97.7361633483681,2
2022,214.370078740158,4997423.0113,5080000,10890000,75633.7578,82576.9887,4175046.5056,4921789.2535,9969.8351,4911819.4184,736772.9128,98.374468726378,2
2020,211.991103374915,51299263.0204,51705000,109610000,388777.2524,405736.9796,43202116.76,50910485.768,84466.0503,50826019.7177,7623902.9577,99.2152848281598,2
2021,227.845398248986,18303191.7444,18732000,42680000,151545.0314,428808.2556,15404277.9764,18151646.713,28966.7408,18122679.9722,2718401.9958,97.7108250288277,2
2021,82.7171196899383,19089205.1178,19609000,16220000,438932.6151,519794.8822,15824083.9353,18650272.5027,33703.1671,18616569.3356,2792485.4003,97.3492024978326,4
2022,95.3673989961326,24032764.27,24306000,23180000,565800.4818,273235.73,19945899.5046,23466963.7882,1199.6651,23465764.1231,3519864.6185,98.8758506953016,1
2020,236.303171182788,58912080.7587,58937000,139270000,2875871.3169,24919.2413,47582007.5147,56036209.4418,57377.0716,55978832.3702,8396824.8555,99.9577188501281,4
2021,229.587238644557,21651210.9315,22192000,50950000,586879.3871,540789.0685,17903113.9639,21064331.5444,1844.528,21062487.0164,3159373.0525,97.5631350554254,4
2021,214.346600222936,15081011.8682,15251000,32690000,185360.1446,169988.1318,12656613.1136,14895651.7236,5518.6488,14890133.0748,2233519.9612,98.8853968146351,0
2022,143.369489153254,11171127.5747,11432000,16390000,121765.8001,260872.4253,9378267.9574,11049361.7746,16105.3541,11033256.4205,1654988.4631,97.718050863366,3
2023,196.015776211518,53648318.8045,54766000,107350000,1470708.7181,1117681.1955,44291378.4873,52177610.0864,70105.9837,52107504.1027,7816125.6154,97.9591695659716,0
2020,264.11506002615,16760684.3214,16826000,44440000,640151.4238,65315.6786,13685971.1826,16120532.8976,19390.3298,16101142.5678,2415171.3852,99.6118169582789,2
2020,153.106996322201,45708216.3485,47039000,72020000,95644.5087,1330783.6515,38721867.5967,45612571.8398,57433.4907,45555138.3491,6833270.7524,97.17089297923,2
2023,252.22433270019,19857505.4805,20006000,50460000,422685.2053,148494.5195,16500074.8932,19434820.2752,22967.4597,19411852.8155,2911777.9223,99.2577500774768,3
2023,298.872564497855,52545643.2786,53839000,160910000,358115.3505,1293356.7214,44343048.455,52187527.9281,19235.6281,52168292.3,7825243.845,97.5977326447371,4
2021,121.73774665818,12518637.4657,12568000,15300000,9163.3207,49362.5343,10628712.0608,12509474.145,5107.0147,12504367.1303,1875655.0695,99.6072363598027,4
2022,251.156453963627,31365843.2119,31562000,79270000,570631.2215,196156.7881,26124458.6721,30795211.9904,60554.7291,30734657.2613,4610198.5892,99.3785033011216,1
2023,172.932877608901,27244759.2817,27502000,47560000,17839.1583,257240.7183,23110028.4227,27226920.1234,38651.3908,27188268.7326,4078240.3099,99.0646472318377,3
2020,182.048786243105,33873095.5239,33903000,61720000,1272820.2935,29904.4761,27653293.9024,32600275.2304,66988.2864,32533286.944,4879993.0416,99.9117940120343,2
2020,65.5589284763274,37286190.8904,37554000,24620000,1810093.1791,267809.1096,30140092.1264,35476097.7113,17165.7979,35458931.9134,5318839.787,99.286869282633,0
2023,182.41330502477,5511410.823,5652000,10310000,115529.6925,140589.177,4578364.9056,5395881.1305,9569.4768,5386311.6537,807946.7481,97.5125764861996,3
2020,64.0514863622433,22618287.7914,22841000,14630000,184294.6258,222712.2086,19034987.0908,22433993.1656,39890.7058,22394102.4598,3359115.369,99.0249454551027,2
2023,112.342179850554,7605471.7659,7762000,8720000,299886.511,156528.2341,6201464.6546,7305585.2549,9744.4848,7295840.7701,1094376.1155,97.9834033225973,3
2023,177.85138624449,38138250.6511,38341000,68190000,1425254.3963,202749.3489,31196154.3903,36712996.2548,11638.1486,36701358.1062,5505203.7159,99.4711944161602,4
2021,211.474581166956,27318452.9079,27696000,58570000,1322883.2979,377547.0921,22037194.4876,25995569.61,69458.4481,25926111.1619,3888916.6743,98.6368172584489,4
2023,221.76905868181,57344506.0651,58110000,128870000,2435123.0812,765493.9349,46643127.254,54909382.9839,35115.6262,54874267.3577,8231140.1037,98.6826812340389,3
2022,156.070948134124,39267014.6467,40142000,62650000,521507.4387,874985.3533,32885389.3381,38745507.208,56813.869,38688693.339,5803304.0009,97.8202746417717,2
2023,139.777106551401,47596648.003,48005000,67100000,1812624.3339,408351.997,38819812.4273,45784023.6691,113656.1076,45670367.5615,6850555.1342,99.1493552817415,2
2022,188.287974958699,22958908.5156,23002000,43310000,331667.6445,43091.4844,19210399.8699,22627240.8711,26770.4359,22600470.4352,3390070.5653,99.81266201026,1
2022,199.344894026975,25323610.3166,25950000,51730000,100689.1318,626389.6834,21418488.3175,25222921.1848,24699.6348,25198221.55,3779733.2325,97.5861669233141,1
2020,238.573722817831,46066707.6683,46078000,109930000,1264826.9646,11292.3317,38077895.9737,44801880.7037,4356.0288,44797524.6749,6719628.7012,99.9754930081601,3
2023,127.060782681099,11996195.3707,12010000,15260000,534517.2863,13804.6293,9742110.5691,11461678.0844,371.5325,11461306.5519,1719195.9828,99.8850572081599,2
2021,198.50113787962,24756498.7049,25486000,50590000,430609.1368,729501.2951,20639485.2551,24325889.5681,44142.2092,24281747.3589,3642262.1038,97.1376391152005,2
2022,265.394912985274,8878429.1891,8964000,23790000,416790.3315,85570.8109,7181710.841,8461638.8576,12567.2799,8449071.5777,1267360.7367,99.0453947913878,3
2020,116.962108550919,35953882.2481,36499000,42690000,1237955.9805,545117.7519,29475281.6617,34715926.2676,39124.3127,34676801.9549,5201520.2932,98.5064857889257,2
2022,277.018735171398,35964551.3251,36669000,101580000,904992.5446,704448.6749,29742319.9696,35059558.7805,68594.1104,34990964.6701,5248644.7005,98.0788985930895,2
2020,231.679800048599,28073796.4152,28807000,66740000,501837.4689,733203.5848,23384623.6448,27571958.9463,60637.0112,27511321.9351,4126698.2903,97.4547728510431,4
2023,113.944747227965,52961103.589,53210000,60630000,2648798.8485,248896.411,42744761.6579,50312304.7405,24349.8489,50287954.8916,7543193.2337,99.53223752866,2
2023,132.836901437584,47582216.9426,48345000,64220000,2322650.4699,762783.0574,38412569.4939,45259566.4727,68308.2446,45191258.2281,6778688.7342,98.4222090032061,1
2020,64.2840113569865,46095919.7688,46139000,29660000,2080765.2202,43080.2312,37356251.0159,44015154.5486,66623.9416,43948530.607,6592279.5911,99.9066294648779,2
2022,111.056887897379,28245635.0309,28688000,31860000,259626.2853,442364.9691,23776808.1767,27986008.7456,13293.2436,27972715.502,4195907.3253,98.4580139113915,4
2022,254.375920170129,6028497.3949,6113000,15550000,166574.2367,84502.6051,4978165.9418,5861923.1582,5257.3443,5856665.8139,878499.8721,98.6176573679045,1
2022,203.41367593969,36764354.7389,37672000,76630000,1302963.1392,907645.2611,30095112.4955,35461391.5997,55376.8991,35406014.7006,5310902.2051,97.5906634606604,2
2021,137.519379844961,51440278.4772,51600000,70960000,994211.5759,159721.5228,42784678.8795,50446066.9013,111150.5725,50334916.3288,7550237.4493,99.6904621651163,2
2020,207.498482088646,6575497.116,6588000,13670000,171305.9565,12502.884,5440661.4957,6404191.1595,3412.9293,6400778.2302,960116.7345,99.8102173041894,2
2023,235.187492919452,8754844.9879,8827000,20760000,434918.3213,72155.0121,7056879.1914,8319926.6666,17715.8532,8302210.8134,1245331.622,99.1825647207432,2
2021,201.211271835427,19842997.547,19979000,40200000,921567.0801,136002.453,16044496.8972,18921430.4669,45551.7643,18875878.7026,2831381.8054,99.3192729716202,3
2022,152.70841795895,40675013.8924,41851000,63910000,616315.2954,1175986.1076,34000296.7757,40058698.597,58349.4491,40000349.1479,6000052.3722,97.1900644964278,3
2022,173.461231015188,32013791.5522,32526000,56420000,731732.443,512208.4478,26581099.4637,31282059.1092,10177.3872,31271881.722,4690782.2583,98.4252338197135,0
2023,285.682269321893,30483697.0338,31234000,89230000,859203.9778,750302.9662,25157826.9033,29624493.056,27049.6404,29597443.4156,4439616.5123,97.597800582058,2
2020,168.796707462363,17965166.2009,18466000,31170000,108371.3101,500833.7991,15157583.7047,17856794.8908,24343.4735,17832451.4173,2674867.7126,97.2878057018304,2
2021,279.483489246022,24341057.3282,25014000,69910000,442699.186,672942.6718,20305414.4525,23898358.1422,9635.2569,23888722.8853,3583308.4328,97.309735860718,2
2022,166.666666666667,5287822.1951,5310000,8850000,260311.5589,22177.8049,4272761.6805,5027510.6362,732.1886,5026778.4476,754016.7671,99.5823388907721,2
2022,190.907497224332,51244714.1831,51339000,98010000,1655312.1735,94285.8169,42049411.461,49589402.0096,119506.1731,49469895.8365,7420484.3755,99.8163466041411,2
2020,77.7152386908484,23425695.3642,23985000,18640000,949613.8788,559304.6358,19059803.2033,22476081.4854,52783.5992,22423297.8862,3363494.6829,97.6681065841151,3
2021,188.513267902581,26798467.9037,27510000,51860000,1220608.4253,711532.0963,21725843.8053,25577859.4784,18043.2369,25559816.2415,3833972.4362,97.413551085787,3
2023,231.97207064484,33674447.6293,34086000,79070000,836693.6443,411552.3707,27892002.8875,32837753.985,23632.9409,32814121.0441,4922118.1566,98.7926058478554,2
2023,142.532317150196,23616360.3181,23749000,33850000,619077.088,132639.6819,19536897.5537,22997283.2301,12697.8728,22984585.3573,3447687.8036,99.4414936127837,0
2021,295.895158669988,36472675.6636,36932000,109280000,1120086.5285,459324.3364,29980561.8024,35352589.1351,81339.9558,35271249.1793,5290687.3769,98.7562971504386,1
2020,95.0567293429018,24847038.6754,24943000,23710000,1235528.527,95961.3246,20030029.7868,23611510.1484,46769.2227,23564740.9257,3534711.1389,99.6152775343784,4
2023,125.545295913916,54492119.3657,55016000,69070000,1142408.7432,523880.6343,45320769.4563,53349710.6225,31158.321,53318552.3015,7997782.8452,99.0477667691217,2
2023,136.136395793048,41477793.6817,42406000,57730000,1755169.7251,928206.3183,33750014.3275,39722623.9566,16724.7478,39705899.2088,5955884.8813,97.8111438987408,2
2022,244.79227278017,16768312.1583,17186000,42070000,751471.6623,417687.8417,13605087.91,16016840.496,10854.7195,16005985.7765,2400897.8665,97.5696040864657,1
2022,58.0626941541937,52204324.5706,53115000,30840000,1513381.2741,910675.4294,43075637.8086,50690943.2965,13722.3452,50677220.9513,7601583.1427,98.2854646909536,3
2023,222.147140805811,11496053.8911,11839000,26300000,338688.3097,342946.1089,9468998.6425,11157365.5814,17367.1784,11139998.403,1670999.7605,97.1032510440071,1
2021,70.310902024954,19500833.4412,19556000,13750000,315761.3943,55166.5588,16270469.7113,19185072.0469,43342.9748,19141729.0721,2871259.3608,99.7179046901207,3
2020,270.765651066819,44955576.4928,45556000,123350000,1215060.7995,600423.5072,37160917.6577,43740515.6933,21789.0372,43718726.6561,6557808.9984,98.6820100377557,0
2023,275.735149391804,49579444.4433,50806000,140090000,1086009.0029,1226555.5567,41213209.0491,48493435.4404,7307.1473,48486128.2931,7272919.244,97.5858056987364,2
2022,78.8414698718628,56487351.5596,56658000,44670000,702145.5734,170648.4404,47325409.835,55785205.9862,108253.2391,55676952.7471,8351542.9121,99.6988096290021,3
2020,246.192028809188,20247273.8447,20549000,50590000,129957.6645,301726.1553,17079597.7578,20117316.1802,23671.7592,20093644.421,3014046.6632,98.5316747515694,3
2023,96.5699863461459,47997654.9286,48338000,46680000,728177.061,340345.0714,40142262.5481,47269477.8676,43286.6345,47226191.2331,7083928.685,99.2959057648227,2
2022,125.715247391451,11744299.3566,11884000,14940000,373117.1249,139700.6434,9653211.4882,11371182.2317,14462.8338,11356719.3979,1703507.9097,98.8244644614608,3
2022,223.182672820062,40141174.1634,40953000,91400000,625383.7572,811825.8366,33553770.7899,39515790.4062,40765.9475,39475024.4587,5921253.6688,98.0176645505824,2
2023,56.5059877226527,19449295.9428,19874000,11230000,38299.1101,424704.0572,16474217.8568,19410996.8327,29564.06,19381432.7727,2907214.9159,97.8630167193318,4
2021,200.799107972496,21459155.8981,21524000,43220000,859810.4456,64844.1019,17485209.5998,20599345.4525,28510.6292,20570834.8233,3085625.2235,99.6987358209441,2
2022,253.239104829211,5788899.1594,5943000,15050000,279367.5809,154100.8406,4680460.8003,5509531.5785,3107.1076,5506424.4709,825963.6706,97.4070193404005,1
2021,100.963446757839,27459100.5428,27713000,27980000,351694.6609,253899.4572,23007645.2917,27107405.8819,39587.8917,27067817.9902,4060172.6985,99.0838254349944,0
2020,129.462615851378,47664080.8412,48122000,62300000,1104483.6459,457919.1588,39545257.1282,46559597.1953,35765.2798,46523831.9155,6978574.7873,99.0484203507751,4
2021,223.071284588602,53655049.306,54570000,121730000,398427.5084,914950.694,45192316.5589,53256621.7976,89190.5518,53167431.2458,7975114.6869,98.3233448891332,3
2023,202.96410927921,16550336.0373,16801000,34100000,240413.0322,250663.9627,13845493.3101,16309923.0051,21107.3462,16288815.6589,2443322.3488,98.5080414100351,1
2021,268.107058943712,19567384.522,19578000,52490000,325743.5199,10615.478,16343255.2092,19241641.0021,14281.9325,19227359.0696,2884103.8604,99.9457785371335,3
2020,133.384734001542,7775466.1902,7782000,10380000,236777.4124,6533.8098,6403251.8404,7538688.7778,5451.3185,7533237.4593,1129985.6189,99.9160394525829,2
2023,69.702248653411,48850822.8376,49941000,34810000,1532519.4688,1090177.1624,40204751.9385,47318303.3688,18595.2059,47299708.1629,7094956.2244,97.8170698175848,0
2020,98.6374790133023,30715156.8094,30972000,30550000,628965.9855,256843.1906,25534453.0485,30086190.8239,45657.8257,30040532.9982,4506079.9497,99.1707245557278,2
2020,139.884512270571,47331579.362,48490000,67830000,1335669.7454,1158420.638,39053987.1224,45995909.6166,50042.4138,45945867.2028,6891880.0804,97.6110112641782,0
2021,58.0864622803996,45927796.1217,46448000,26980000,1004495.6178,520203.8783,38136492.0821,44923300.5039,56839.2308,44866461.2731,6729969.191,98.8800295420685,1
2021,115.827630598279,28894235.684,29518000,34190000,265073.9866,623764.316,24334508.8997,28629161.6974,327.6978,28628833.9996,4294325.0999,97.8868340808998,4
2020,274.53830369357,35046964.4911,35088000,96330000,1751168.2881,41035.5089,28224307.3899,33295796.203,90728.6855,33205067.5175,4980760.1276,99.8830497352371,2
2020,259.178498985801,39312984.1352,39440000,102220000,655943.7265,127015.8648,32851539.7791,38657040.4087,8170.0804,38648870.3283,5797330.5492,99.6779516612576,2
2023,119.547948079978,32802094.1513,33359000,39880000,1562698.1299,556905.8487,26486717.4731,31239396.0214,78551.9354,31160844.086,4674126.6129,98.3305679166042,2
2020,165.215024496462,7151714.4124,7348000,12140000,165698.909,196285.5876,5923501.7198,6986015.5034,17189.9507,6968825.5527,1045323.8329,97.3287209090909,4
2021,211.848641184481,51104042.6653,52141000,110460000,943327.3679,1036957.3347,42597032.1012,50160715.2974,46559.8842,50114155.4132,7517123.312,98.0112438681652,2
2020,164.138446747142,18196113.2797,18722000,30730000,649582.0694,525886.7203,14906606.6538,17546531.2103,9346.9117,17537184.2986,2630577.6448,97.1910761654738,3
2021,264.059514059514,14243096.8655,14652000,38690000,478013.706,408903.1345,11688922.3922,13765083.1595,13409.7569,13751673.4026,2062751.0104,97.2092333162708,2
2020,257.343142445098,53765186.2535,54779000,140970000,2073877.05,1013813.7465,43868417.7783,51691309.2035,81405.9349,51609903.2686,7741485.4903,98.1492656921448,2
2022,203.719239373602,28127756.3511,28608000,58280000,190179.1744,480243.6489,23707671.8312,27937577.1767,46198.5518,27891378.6249,4183706.7937,98.3212959700084,2
2023,286.356271590596,32268996.1284,32711000,93670000,107231.1961,442003.8716,27333959.7168,32161764.9323,4165.2655,32157599.6668,4823639.95,98.6487607483721,2
2021,156.809535886381,39189197.4346,39430000,61830000,24584.5338,240802.5654,33272141.5466,39164612.9008,20916.9636,39143695.9372,5871554.3906,99.3892909830079,3
2021,88.532571307615,18857814.4185,18897000,16730000,442282.8645,39185.5815,15634696.2099,18415531.554,21771.307,18393760.247,2759064.0371,99.7926359660264,1
2021,158.72641509434,8420711.4583,8480000,13460000,238046.3814,59288.5417,6947503.1145,8182665.0769,9132.001,8173533.0759,1226029.9614,99.3008426686321,2
2021,97.0504017124906,35033183.3588,35971000,34910000,508263.9659,937816.6412,29311521.5848,34524919.3929,40776.3519,34484143.041,5172621.4562,97.3928535731562,2
2022,129.639839928857,55326449.6462,56225000,72890000,1803762.991,898550.3538,45487043.3796,53522686.6552,8517.9733,53514168.6819,8027125.3023,98.4018668674077,2
2022,258.162503393972,57535753.3087,58928000,152130000,2061432.0188,1392246.6913,47027167.2242,55474321.2899,148242.2026,55326079.0873,8298911.8631,97.6373766438705,2
2023,116.063092722716,19751268.9679,20351000,23620000,405308.7876,599731.0321,16441764.5896,19345960.1803,2707.7219,19343252.4584,2901487.8688,97.0530635737802,2
2023,110.993756018763,31709703.0312,32191000,35730000,1128285.6805,481296.9688,25945910.8214,30581417.3507,56816.3843,30524600.9664,4578690.145,98.504871023578,3
2022,51.9373454245672,22858671.6001,23047000,11970000,861359.4453,188328.3999,18659586.9883,21997312.1548,44856.8744,21952455.2804,3292868.2921,99.1828506968369,1
2023,51.8480631006542,36933043.57,37147000,19260000,562522.2647,213956.43,30901749.6213,36370521.3053,15521.7508,36354999.5545,5453249.9332,99.4240277007565,3
2021,295.665930229387,36083401.443,36663000,108400000,1824233.0389,579598.557,29066192.7318,34259168.4041,63647.5431,34195520.861,5129328.1292,98.4191185745847,2
2020,223.488198081763,28521243.9478,29402000,65710000,1311948.2537,880756.0522,23092104.2019,27209295.6941,42114.2801,27167181.414,4075077.2121,97.0044348949051,2
