company,year,netprofitmargin,grossprofit,revenue,netincome,costandexpenses,costofgoodsandservices,netproft,ebit,interest,ebt,proftaftertax,grossprofitmargin,YoY Revenue Change %,date,Sector
AAPL,2022,226.3104071,45219147.3,45959000,104010000,1344671.539,739852.6991,37247533.24,43874475.76,53848.4252,43820627.34,6573094.101,98.39018974,71366.55715,9/28/2022,Technology
ORCL,2022,268.5391982,51376865.95,52834000,141880000,1328394.366,1457134.05,42507489.95,50048471.58,39659.8821,50008811.7,7501321.755,97.24205237,62067.0042,12/6/2022,Technology
META,2022,111.0568879,28245635.03,28688000,31860000,259626.2853,442364.9691,23776808.18,27986008.75,13293.2436,27972715.5,4195907.325,98.45801391,114391.4773,5/22/2022,Communication Service
ORCL,2022,156.0709481,39267014.65,40142000,62650000,521507.4387,874985.3533,32885389.34,38745507.21,56813.869,38688693.34,5803304.001,97.82027464,81722.8165,1/7/2022,Technology
META,2022,123.8128796,58545802.88,59598000,73790000,235528.1238,1052197.12,49534939.53,58310274.76,33875.3106,58276399.45,8741459.917,98.23450935,55011.4383,7/23/2022,Communication Service
NFLX,2022,266.2993572,5374767.797,5445000,14500000,192598.3454,70232.2028,4399711.123,5182169.452,6038.7185,5176130.733,776419.61,98.71015238,603119.7429,11/3/2022,Entertainment
AMZN,2022,97.50660018,16658783.81,17045000,16620000,444373.9112,386216.1897,13774155.62,16214409.9,9520.9333,16204888.97,2430733.345,97.73413793,192597.6533,8/19/2022,Consumer Discretionary
AAPL,2022,58.33712325,48052178.59,48374000,28220000,2271520.466,321821.4117,38878759.74,45780658.12,40940.7763,45739717.35,6860957.602,99.33472235,67798.69558,5/27/2022,Technology
META,2022,114.2355356,49411258.94,50676000,57890000,1441820.085,1264741.065,40706224.75,47969438.85,79762.6686,47889676.18,7183451.427,97.50426027,64714.34012,11/14/2022,Communication Service
NVDA,2022,134.669243,45965231.73,46061000,62030000,70753.6204,95768.273,38965697.12,45894478.11,52481.4904,45841996.62,6876299.492,99.79208382,71208.29769,11/5/2022,Technology
BABA,2022,105.3506569,54821207.39,55339000,58300000,135038.5081,517792.6068,46404500.44,54686168.89,92638.9514,54593529.93,8189029.49,99.06432605,59252.9247,7/15/2022,Consumer Discretionary
META,2022,118.967587,8236542.36,8330000,9910000,107247.1093,93457.6402,6909822.621,8129295.251,92.1674,8129203.083,1219380.463,98.87805954,394201.5006,4/18/2022,Communication Service
MSFT,2022,77.47659348,47615474.16,48918000,37900000,1477874.632,1302525.836,39211273.4,46137599.53,6689.6516,46130909.88,6919636.482,97.33732811,67043.61789,8/29/2022,Technology
AMZN,2022,116.3940014,5799158.562,5868000,6830000,188627.082,68841.4379,4757663.799,5610531.48,13279.9515,5597251.529,839587.7293,98.82683303,559636.1111,12/6/2022,Consumer Discretionary
AAPL,2022,291.0042395,29379307.78,30192000,87860000,1342973.452,812692.2181,23817065.86,28036334.33,16256.845,28020077.49,4203011.623,97.30825312,108688.1392,11/5/2022,Technology
GOOG,2022,66.41356355,38075919.22,38456000,25540000,656655.0581,380080.7848,31784097.52,37419264.16,26208.2462,37393055.91,5608958.387,99.01164764,85310.11806,7/21/2022,Technology
TSLA,2022,199.344894,25323610.32,25950000,51730000,100689.1318,626389.6834,21418488.32,25222921.18,24699.6348,25198221.55,3779733.233,97.58616692,126471.5414,11/5/2022,Automotive Technology
NFLX,2022,149.6792587,50364828.57,50508000,75600000,348478.48,143171.4263,42402369.93,50016350.09,131208.996,49885141.1,7482771.165,99.71653713,64929.92595,11/22/2022,Entertainment
GOOG,2022,216.2826637,27823470.49,28472000,61580000,1398383.583,648529.513,22421529.59,26425086.9,46816.7943,26378270.11,3956740.517,97.72222003,115260.0555,9/26/2022,Technology
BABA,2022,152.708418,40675013.89,41851000,63910000,616315.2954,1175986.108,34000296.78,40058698.6,58349.4491,40000349.15,6000052.372,97.1900645,78381.55361,3/6/2022,Consumer Discretionary
BABA,2022,119.6218747,11134434.91,11319000,13540000,404667.9149,184565.0883,9103284.057,10729767,20021.0479,10709745.95,1606461.892,98.36942231,290078.5935,3/30/2022,Consumer Discretionary
TSLA,2022,95.367399,24032764.27,24306000,23180000,565800.4818,273235.73,19945899.5,23466963.79,1199.6651,23465764.12,3519864.619,98.8758507,135032.5393,3/23/2022,Automotive Technology
AMZN,2022,241.8367168,55970249.32,56993000,137830000,162107.024,1022750.683,47431776.41,55808142.29,6052.3985,55802089.89,8370313.484,98.20548018,57530.43707,7/5/2022,Consumer Discretionary
TSLA,2022,51.93734542,22858671.6,23047000,11970000,861359.4453,188328.3999,18659586.99,21997312.15,44856.8744,21952455.28,3292868.292,99.1828507,142414.4921,8/21/2022,Automotive Technology
AMZN,2022,265.394913,8878429.189,8964000,23790000,416790.3315,85570.8109,7181710.841,8461638.858,12567.2799,8449071.578,1267360.737,99.04539479,366313.5988,9/25/2022,Consumer Discretionary
NFLX,2022,55.22717247,11044656.82,11335000,6260000,527816.7523,290343.1812,8922949.49,10516840.07,19252.4313,10497587.64,1574638.145,97.43852509,289668.9899,2/3/2022,Entertainment
TSLA,2022,244.7922728,16768312.16,17186000,42070000,751471.6623,417687.8417,13605087.91,16016840.5,10854.7195,16005985.78,2400897.867,97.56960409,191016.6938,4/17/2022,Automotive Technology
META,2022,254.7438119,44015327.11,45006000,114650000,933648.4786,990672.892,36593156.48,43081678.63,30906.3025,43050772.33,6457615.849,97.79879818,72879.85824,4/14/2022,Communication Service
ORCL,2022,206.7994061,51616717.86,52534000,108640000,993934.978,917282.1446,42990185.06,50622782.88,46094.5679,50576688.31,7586503.246,98.25392671,62422.01431,7/6/2022,Technology
TSLA,2022,137.9769772,37197674.22,37528000,51780000,167512.639,330325.7791,31450440.23,37030161.58,29643.6655,37000517.92,5550077.688,99.11978848,87422.15679,1/5/2022,Automotive Technology
GOOG,2022,59.41571259,30003183.05,30396000,18060000,939697.4585,392816.9535,24648656.3,29063485.59,65066.4131,28998419.17,4349762.876,98.70766893,107958.0175,7/21/2022,Technology
META,2022,266.0520607,9165923.749,9220000,24530000,452665.3125,54076.251,7389800.79,8713258.437,19375.1541,8693883.282,1304082.492,99.41348969,356139.859,10/6/2022,Communication Service
AMZN,2022,175.3363815,37827954.71,38275000,67110000,339908.14,447045.2904,31856386.83,37488046.57,9944.4189,37478102.15,5621715.323,98.83201753,85714.01698,5/30/2022,Consumer Discretionary
AAPL,2022,73.62318841,8491847.473,8625000,6350000,18067.1753,133152.5275,7191827.555,8473780.297,12806.7033,8460973.594,1269146.039,98.45620258,380715.2464,10/10/2022,Technology
NFLX,2022,262.8844115,18651046.83,18860000,49580000,663133.9362,208953.1721,15264571.74,17987912.89,29593.1959,17958319.7,2693747.954,98.89208286,174053.3139,12/28/2022,Entertainment
MSFT,2022,214.0234782,22005349.61,22063000,47220000,889635.3676,57650.3921,17942773.08,21115714.24,6569.4387,21109144.8,3166371.72,99.73870103,148770.5752,5/15/2022,Technology
AMZN,2022,171.5626204,56244884.77,57122000,98000000,251735.5518,877115.2327,47583790.64,55993149.22,12219.0558,55980930.16,8397139.524,98.46448788,57400.28886,9/20/2022,Consumer Discretionary
NVDA,2022,75.63380282,34781209.53,35500000,26850000,503148.6212,718790.4736,29107784.89,34278060.91,33608.0984,34244452.81,5136667.921,97.9752381,92422.01408,10/22/2022,Technology
NVDA,2022,153.7311307,55191506.83,56176000,86360000,2686346.895,984493.1679,44627842.51,52505159.94,1815.804,52503344.13,7875501.62,98.24748439,58368.58979,12/23/2022,Technology
NFLX,2022,298.6420303,17449121.26,17968000,53660000,230397.1742,518878.7416,14597842.72,17218724.08,44791.473,17173932.61,2576089.892,97.11220647,182698.9481,12/4/2022,Entertainment
MSFT,2022,203.7192394,28127756.35,28608000,58280000,190179.1744,480243.6489,23707671.83,27937577.18,46198.5518,27891378.62,4183706.794,98.32129597,114711.6436,7/21/2022,Technology
BABA,2022,181.4950699,8677734.369,8722000,15830000,55385.758,44265.6312,7316390.429,8622348.611,14830.4594,8607518.151,1291127.723,99.49248302,376480.0848,8/16/2022,Consumer Discretionary
NFLX,2022,54.08685557,18861955.51,18951000,10250000,741481.3113,89044.488,15377145.07,18120474.2,29715.2975,18090758.9,2713613.836,99.53013304,173217.0545,12/9/2022,Entertainment
GOOG,2022,214.270069,18001332.5,18262000,39130000,677672.8633,260667.4974,14690509.62,17323659.64,40707.1498,17282952.49,2592442.873,98.57262349,179756.0672,9/22/2022,Technology
GOOG,2022,138.1099044,12333224.21,12338000,17040000,40200.2334,4775.7869,10425274.03,12293023.98,27995.7069,12265028.27,1839754.241,99.96129205,266112.6358,11/25/2022,Technology
AMZN,2022,245.2301697,24040815.59,24634000,60410000,405498.1547,593184.4135,20059832.25,23635317.43,35514.7881,23599802.64,3539970.397,97.59200936,133233.2589,6/29/2022,Consumer Discretionary
META,2022,141.988857,11632063.89,11846000,16820000,445533.8316,213936.1145,9498081.521,11186530.05,12316.5,11174213.55,1676132.033,98.19402233,277169.247,4/16/2022,Communication Service
BABA,2022,231.7632432,48840405.28,49063000,113710000,2413042.064,222594.7173,39380171.36,46427363.22,97749.851,46329613.37,6949442.005,99.54630838,66845.18272,11/28/2022,Consumer Discretionary
BABA,2022,70.01367627,22273336.94,22667000,15870000,224942.5234,393663.0606,18738699.46,22048394.42,2865.6436,22045528.77,3306829.316,98.26327674,144803.6705,7/8/2022,Consumer Discretionary
TSLA,2022,229.3988146,29228761.67,29525000,67730000,1233908.386,296238.3255,23744138.09,27994853.29,60573.181,27934280.11,4190142.016,98.99665258,111145.7748,11/15/2022,Automotive Technology
META,2022,191.8102621,25481263.9,26057000,49980000,1135138.156,575736.0967,20693599.13,24346125.75,715.0004,24345410.75,3651811.612,97.79047436,125951.7903,8/14/2022,Communication Service
BABA,2022,212.4051763,26313262.71,26892000,57120000,168379.1358,578737.2919,22189746.19,26144883.57,39299.8147,26105583.76,3915837.564,97.84792023,122037.8663,11/8/2022,Consumer Discretionary
GOOG,2022,227.3849177,41385910.44,41731000,94890000,549990.8824,345089.56,34680102.63,40835919.56,35798.8182,40800120.74,6120018.111,99.17306185,78607.23203,3/21/2022,Technology
BABA,2022,262.8324973,53601715.55,54023000,141990000,1809599.36,421284.4472,43936136.68,51792116.19,102543.6339,51689572.56,7753435.884,99.22017576,60698.76164,7/2/2022,Consumer Discretionary
MSFT,2022,80.34685586,32168080.27,32982000,26500000,605429.8785,813919.7256,26789986.64,31562650.4,45019.0597,31517631.34,4727644.7,97.53223053,99485.57698,11/1/2022,Technology
META,2022,295.763181,30158872.73,30707000,90820000,1214920.922,548127.2717,24566160.92,28943951.81,42586.0228,28901365.78,4335204.868,98.21497616,106863.6076,5/16/2022,Communication Service
AMZN,2022,179.7170472,55830209.14,57112000,102640000,1263795.902,1281790.858,46370618.71,54566413.24,12744.1632,54553669.08,8183050.362,97.75565405,57410.35684,5/26/2022,Consumer Discretionary
BABA,2022,125.7152474,11744299.36,11884000,14940000,373117.1249,139700.6434,9653211.488,11371182.23,14462.8338,11356719.4,1703507.91,98.82446446,276282.6574,1/28/2022,Consumer Discretionary
ORCL,2022,190.9074972,51244714.18,51339000,98010000,1655312.174,94285.8169,42049411.46,49589402.01,119506.1731,49469895.84,7420484.376,99.8163466,63877.31744,10/17/2022,Technology
ORCL,2022,241.7426247,39930739.13,40812000,98660000,1327993.529,881260.8699,32748597.29,38602745.6,74984.0855,38527761.52,5779164.227,97.84068198,80379.55258,6/17/2022,Technology
TSLA,2022,251.156454,31365843.21,31562000,79270000,570631.2215,196156.7881,26124458.67,30795211.99,60554.7291,30734657.26,4610198.589,99.3785033,103966.0129,8/5/2022,Automotive Technology
NFLX,2022,222.1405911,29377673.47,29945000,66520000,340809.7353,567326.5338,24659572.26,29036863.73,25602.2468,29011261.48,4351689.223,98.10543819,109585.4734,3/17/2022,Entertainment
MSFT,2022,230.2860388,54912647.49,56356000,129780000,1627511.69,1443352.506,45246460.29,53285135.8,54006.0522,53231129.75,7984669.463,97.4388663,58181.84222,2/1/2022,Technology
NVDA,2022,72.50811312,31791003.76,32355000,23460000,464370.4253,563996.2394,26587542.75,31326633.34,47171.2718,31279462.06,4691919.31,98.25684982,101415.4227,2/25/2022,Technology
NVDA,2022,261.8054348,34245399.57,34518000,90370000,1655552.615,272600.4349,27668328.75,32589846.95,38871.9451,32550975.01,4882646.251,99.21026585,95054.16594,10/20/2022,Technology
NFLX,2022,62.76709402,7457743.547,7488000,4700000,333323.4569,30256.4532,6039252.752,7124420.09,19416.852,7105003.238,1065750.486,99.59593412,438539.3563,6/17/2022,Entertainment
META,2022,141.3917771,35590046.03,35681000,50450000,1388110.859,90953.9695,29064977.47,34201935.17,7844.0266,34194091.14,5129113.672,99.74509131,91952.67509,3/23/2022,Communication Service
MSFT,2022,129.6398399,55326449.65,56225000,72890000,1803762.991,898550.3538,45487043.38,53522686.66,8517.9733,53514168.68,8027125.302,98.40186687,58317.6345,8/23/2022,Technology
NFLX,2022,176.8158279,37052619.87,37655000,66580000,1388850.253,602380.1288,30263462.42,35663769.62,59696.179,35604073.44,5340611.016,98.40026523,87126.96853,10/9/2022,Entertainment
AAPL,2022,77.39684727,23175620.37,23218000,17970000,448722.3192,42379.627,19314488.39,22726898.05,3970.5356,22722927.52,3408439.128,99.81747081,141364.8764,12/15/2022,Technology
NFLX,2022,231.3301381,48220353.52,48822000,112940000,520407.7041,601646.4849,40455148.93,47699945.81,105652.9472,47594292.86,7139143.93,98.76767342,67175.64418,4/23/2022,Entertainment
BABA,2022,218.9756028,34988701.4,35045000,76740000,729328.1141,56298.5978,29083710.32,34259373.29,43243.502,34216129.79,5132419.468,99.83935341,93623.25581,4/4/2022,Consumer Discretionary
BABA,2022,293.2404422,17157793.5,17368000,50930000,603223.4573,210206.4985,14059792.45,16554570.04,13637.753,16540932.29,2481139.844,98.78969082,189013.974,9/24/2022,Consumer Discretionary
TSLA,2022,222.5496916,43589427.16,43770000,97410000,1991008.608,180572.8421,35357230.31,41598418.55,1677.0133,41596741.54,6239511.231,99.58745067,74940.70139,8/26/2022,Automotive Technology
NVDA,2022,190.1303004,30953589.24,31389000,59680000,400227.0848,435410.7639,25925774.97,30553362.15,52450.427,30500911.72,4575136.759,98.61285557,104539.5712,4/4/2022,Technology
TSLA,2022,219.1745706,11567885.21,11703000,25650000,564345.4265,135114.7872,9341834.943,11003539.79,13145.7357,10990394.05,1648559.108,98.84546879,280557.2246,8/8/2022,Automotive Technology
MSFT,2022,288.7612797,7227286.225,7314000,21120000,73547.5594,86713.7754,6078225.36,7153738.665,2885.3009,7150853.364,1072628.005,98.81441379,448974.583,3/29/2022,Technology
GOOG,2022,213.9875674,55197184.14,55821000,119450000,401480.3953,623815.8589,46494363.97,54795703.75,96452.0214,54699251.72,8204887.759,98.88247101,58740.42744,12/15/2022,Technology
BABA,2022,203.9043825,12354779.8,12550000,25590000,371413.5875,195220.2007,10165973.06,11983366.21,23397.911,11959968.3,1793995.245,98.44446055,261615.6574,6/8/2022,Consumer Discretionary
NFLX,2022,75.13215611,43367387.08,44455000,33400000,1842034.727,1087612.916,35289297.14,41525352.36,8532.1971,41516820.16,6227523.024,97.55345199,73784.4112,6/24/2022,Entertainment
TSLA,2022,64.78886849,20444887.02,20698000,13410000,217055.7686,253112.9836,17189031.17,20227831.25,5441.6396,20222389.61,3033358.441,98.77711381,158588.3515,4/10/2022,Automotive Technology
GOOG,2022,297.2737398,20143404.91,20651000,61390000,618828.6022,507595.0928,16558828.22,19524576.31,43601.9233,19480974.38,2922146.157,97.54203141,158949.5133,7/5/2022,Technology
TSLA,2022,230.7122692,21441420.63,21607000,49850000,1039235.606,165579.368,17319522.81,20402185.03,26275.8362,20375909.19,3056386.378,99.2336772,151912.3802,4/17/2022,Automotive Technology
AAPL,2022,223.1826728,40141174.16,40953000,91400000,625383.7572,811825.8366,33553770.79,39515790.41,40765.9475,39475024.46,5921253.669,98.01766455,80102.4638,5/23/2022,Technology
BABA,2022,209.6774194,42277627.3,42966000,90090000,1624959.727,688372.7033,34512430.38,40652667.57,49808.3021,40602859.27,6090428.89,98.39786644,76344.89829,12/18/2022,Consumer Discretionary
TSLA,2022,104.7830121,38502697.8,38804000,40660000,943247.4,301302.1986,31920451.22,37559450.4,5978.3783,37553472.02,5633020.804,99.22352799,84544.14751,8/7/2022,Automotive Technology
ORCL,2022,187.3206085,27767747.36,27872000,52210000,536390.2611,104252.645,23128414.13,27231357.09,21458.1176,27209898.98,4081484.846,99.62595922,117743.4092,9/30/2022,Technology
MSFT,2022,279.0983836,17826303.68,17879000,49900000,158562.0497,52696.3154,14983627.07,17667741.63,39945.0829,17627796.55,2644169.483,99.70526139,183608.9043,9/8/2022,Technology
ORCL,2022,243.1381083,35864818.5,36761000,89380000,481128.5781,896181.5027,30005448.12,35383689.92,83162.7225,35300527.2,5295079.08,97.56214058,89248.2631,11/22/2022,Technology
NFLX,2022,152.065963,43293798.17,43297000,65840000,987601.9745,3201.8272,35955479.69,42306196.2,5631.8616,42300564.34,6345084.651,99.99260497,75760.48687,7/27/2022,Entertainment
META,2022,53.8378791,56165979.19,57636000,31030000,2582718.019,1470020.813,45443481.21,53583261.17,120342.1016,53462919.07,8019437.86,97.44947461,56887.49913,6/24/2022,Communication Service
META,2022,183.4130167,25398524.53,25936000,47570000,355787.6415,537475.4692,21274436.95,25042736.89,13987.5338,25028749.36,3754312.403,97.92768558,126539.8635,11/16/2022,Communication Service
META,2022,178.2213969,19211012.84,19386000,34550000,221748.1001,174987.1629,16110949.94,18989264.74,35205.9843,18954058.75,2843108.813,99.09735292,169328.0151,5/15/2022,Communication Service
NVDA,2022,142.671104,53743202.16,55288000,78880000,2043553.457,1544797.842,43941192.66,51699648.7,4127.9229,51695520.78,7754328.117,97.20590753,59307.67436,9/8/2022,Technology
BABA,2022,255.416906,18808333.56,19153000,48920000,430429.4077,344666.4411,15594193.58,18377904.15,31794.0555,18346110.1,2751916.514,98.20045716,171389.1401,9/4/2022,Consumer Discretionary
TSLA,2022,253.2391048,5788899.159,5943000,15050000,279367.5809,154100.8406,4680460.8,5509531.579,3107.1076,5506424.471,825963.6706,97.40701934,552572.3036,11/25/2022,Automotive Technology
META,2022,69.7645779,48086643.35,48721000,33990000,762014.8185,634356.6522,40124187.58,47324628.53,119701.9627,47204926.57,7080738.985,98.69798105,67315.10847,7/27/2022,Communication Service
AMZN,2022,261.9773826,42232156.63,42622000,111660000,1417148.324,389843.3749,34660844.99,40815008.3,37543.6065,40777464.7,6116619.704,99.08534706,76961.88119,6/16/2022,Consumer Discretionary
